0.068466	0.270397	-0.105646	0.097661	0.078029	0.078898	0.388368	0.233087	0.086694	-0.098218	0.105200	-0.039129	0.127445	-0.084451	0.058100	0.133602	-0.000621	-0.138892	0.297642	-0.081266	-0.150614	-0.180866	-0.720452	-0.114115	-0.251620	0.128521	-0.013529	0.117570	0.064588	-0.336338	-0.302418	0.072890	0.412665	0.194039	-0.551041	-0.250558	0.179959	-0.054069	-0.014484	-0.108774	0.064234	-0.222705	0.045939	0.386109	-0.242379	0.029120	-0.117146	-0.119775	-0.029391	0.089322	-0.078743	-0.003229	-0.090327	0.012563	-0.147795	-0.023310	-0.317380	0.247872	-0.094751	0.090839	0.077235	-0.163093	-0.097905	-0.033534	0.090644	0.131398	0.342009	0.002322	-0.023681	-0.059283	0.065592	-0.096188	0.148061	-0.081845	0.191823	0.064079	-0.032213	0.052438	-0.248763	-0.277884	-0.213105	0.165799	-0.012812	0.009150	0.272008	0.119014	0.057764	0.004144	-0.103215	0.115980	0.067720	0.105349	-0.047045	-0.127110	0.274665	0.140574	0.013280	1.075631	-1.161752	-0.153548	0.271794	0.332714	-0.272233	0.173490	-0.200482	-0.250409	-0.174057	-0.071351	-0.209894	0.195534	0.036829	0.087830	-0.069117	-0.183260	0.136462	-0.161288	-0.286788	-0.076208	-0.006892	0.362218	0.064357	0.221800	-0.133512	-0.040355	0.087995	-0.225445	-0.059490	-0.166015	0.079115	-0.081175	0.169676	-0.094522	-0.019087	0.056480	-0.133947	-0.055238	-0.516445	-0.140661	0.043933	0.123567	0.073231	0.123015	0.436612	0.017579	-0.052012	0.216204	0.034784	0.199273	0.139302	0.004659	-0.473673	0.050884	-0.163371	0.106621	-0.538364	-0.352429	0.031530	-0.091484	0.013389	-0.317357	0.191049	-0.080212	-0.009196	0.227884	0.049450	-0.003352	0.438369	-0.039603	0.239879	0.218924	-0.473467	0.079606	-0.015783	0.091516	-0.305224	0.421074	-0.084043	0.226312	0.219079	0.051039	0.094150	0.013609	-0.044102	-0.196780	0.044319	0.006816	-0.016358	-0.015831	-0.182402	0.096729	-0.235253	0.314918	0.318560	0.166097	-0.110183	0.039929	-0.015539	-0.037007	-0.190639	0.168315
-0.084332	-0.043016	0.035246	0.048920	0.515168	-0.754984	-0.034224	-0.001673	-0.549614	-0.128365	0.409797	0.523993	0.235576	-0.792196	-0.334401	0.107840	0.218478	-0.693969	0.350320	-0.535598	-0.148386	0.613074	0.072514	1.020609	0.093204	0.136575	0.353250	-0.130814	0.227556	-0.008732	-0.521439	-0.560509	0.291422	0.078407	0.736542	-0.098111	0.141943	-0.144129	-0.033421	0.066284	0.467288	-0.491616	0.394525	-0.180147	-0.021769	-0.548610	-0.420884	-0.183036	-0.507802	0.382654	-0.056231	0.748976	-0.399020	0.128955	-0.255261	0.011850	-0.090083	-0.015062	-0.032350	-0.161210	0.153898	-0.100044	0.194404	0.012026	0.060539	0.163078	0.083715	0.229703	-0.284358	0.202044	-0.089456	-0.463343	0.437865	0.622444	0.833254	0.408269	0.404555	-0.207205	0.816941	0.134576	0.147476	0.201003	0.050677	-0.086785	0.000296	-0.202164	-0.005460	0.023374	-0.142372	0.076296	0.423924	0.573075	0.198871	0.560731	0.682578	0.001518	-0.513588	0.231240	-0.785075	0.045743	-0.331618	-0.145475	-0.638618	-0.656855	0.132428	-0.015874	-0.150001	0.074857	0.283582	0.744833	-0.303866	0.144723	0.882001	0.627322	0.132066	-0.045051	-0.054792	0.438077	0.121484	-0.552074	-0.265249	-0.110379	-0.084680	-0.578001	-0.243428	0.122499	0.069162	-0.254762	0.055044	-0.021652	0.233687	0.007848	0.253682	0.113366	-0.765965	-0.525705	0.049177	-0.120652	0.017456	0.008781	0.285876	-0.025968	0.010737	-0.201125	-0.295805	0.454951	-0.297273	-0.411482	-1.138422	-0.230594	0.384288	-0.268558	-0.202726	0.515266	0.259359	0.048291	0.120176	0.172173	-0.006415	0.184205	-0.009537	-0.015794	0.107611	-0.372405	0.412015	-0.141816	0.195495	-0.080789	0.264373	0.129669	0.193458	-0.066041	-0.356668	-0.153305	-0.042002	-0.198227	0.317942	0.283934	0.171391	-0.018736	-0.139593	0.271357	0.145601	0.249212	0.126045	-0.564935	-0.655107	-0.609446	-0.547244	-0.393035	0.169077	-0.403770	-0.245168	-0.331962	0.024590	0.449882	-0.022509	-0.561492	0.094357	0.143926
2.477741	2.808671	-1.828425	-1.086147	0.707952	-0.260840	0.130138	0.885725	0.349129	0.955483	1.246630	-1.308045	-0.399378	1.163784	-0.524802	-1.079724	-0.192768	2.440410	0.933430	-1.454341	0.651106	-1.745208	-2.161123	-1.211961	0.109772	-1.004007	-0.447137	-0.711796	-0.901100	2.721036	-0.990165	-1.429654	-0.357971	-0.618210	-1.395522	-1.619645	-0.683445	0.424903	-0.636194	1.323100	-0.952709	0.643961	0.768383	2.035475	1.415720	-0.668885	1.195555	-1.028371	1.219279	1.549884	-0.609652	0.007587	1.094435	0.195055	-1.228478	-0.203241	0.230609	-0.394406	-0.009457	1.542667	2.059495	-0.643285	-0.626714	-1.040217	-2.028066	1.310382	0.147327	0.139109	-0.682275	-0.779218	1.965426	-1.719810	-0.760273	-0.658209	2.404645	0.212324	-0.043388	-0.081864	0.516122	-0.606739	0.969440	1.099733	0.275598	0.457458	0.638822	-0.203286	-0.734974	1.983085	1.453361	-1.206166	-1.412606	-0.421606	-1.062581	-1.347032	-1.487727	1.736203	-1.535102	-0.643077	-1.051104	0.585487	-0.364916	0.038087	-0.054001	-0.027825	-1.056468	1.129702	-0.067023	2.874159	-0.804901	-0.094747	1.140102	-0.405118	0.255388	0.759809	-0.120472	0.985897	-0.477486	-0.970898	0.207053	1.421802	1.005664	1.219430	0.154748	0.270077	-2.625584	0.704803	0.086964	-0.465952	2.850994	-1.620872	-0.545813	0.304075	-0.182690	-0.404050	0.618352	-1.190868	0.601780	0.370917	-0.089667	0.871240	-0.838003	1.015346	0.929883	-0.955721	1.116268	-0.590008	0.607948	0.663550	0.539534	-1.535436	-0.872557	-0.821950	1.334172	0.273304	-0.312134	0.671075	0.540495	0.794193	0.061643	-1.228745	-0.435732	1.403527	-0.176528	0.266820	-1.002699	0.247847	0.372181	0.420015	2.263583	1.854281	-0.060539	1.369897	0.713106	1.048591	-2.137287	-1.004388	0.266033	0.469379	-0.462986	0.588854	-0.217822	-1.552797	-1.921431	-0.634479	-1.797292	-0.206184	-0.147332	-0.264019	-0.888077	0.709795	1.133994	1.119159	0.230911	2.286454	0.091180	-1.575991	-0.158044	-1.334481	-0.865838	-1.726431
-1.027856	0.195722	-1.149635	-1.160231	0.110129	0.895099	-0.805029	-0.596149	-0.983484	-1.263691	-0.841573	0.766755	2.528796	-1.424405	0.322138	-1.155479	2.561357	-1.216396	-0.573196	-1.157273	0.855800	1.480512	2.587056	0.736540	-4.027946	2.941513	-0.485192	0.883885	2.459790	-2.466044	-1.705490	-2.961445	-2.252034	-1.199394	0.424560	0.390507	-1.601351	-0.856030	-1.157550	-2.729581	-2.981085	0.548008	0.560354	-0.516628	1.582409	-0.191163	0.526450	2.663917	-0.252756	-2.426865	-3.255960	-0.128720	-0.078533	0.851169	0.919191	-0.191223	-1.910751	2.094350	-0.975729	0.411069	-3.472841	-2.634640	2.441572	-0.792636	0.330907	0.180941	1.582956	0.728852	2.340138	0.230630	-1.021116	0.485806	0.195607	-0.549021	0.182213	0.189254	2.937769	-0.894786	4.640779	1.529665	-2.600903	-2.123930	-2.049899	-1.239194	-3.716805	-3.621042	1.227542	-1.717045	-1.899468	0.547390	1.271305	0.791235	-2.307816	1.410822	0.138432	-3.124417	-1.897748	-2.482539	-3.496304	-1.866848	0.763377	1.319084	-0.463776	1.372671	-0.191315	-3.936273	-0.096226	-0.410003	0.199619	-0.778478	-1.304721	-1.837068	0.085671	0.445617	1.750471	-2.139852	-2.752144	-2.775665	1.071402	1.129786	-0.200059	0.063980	2.632050	2.756469	-1.132452	-1.798334	0.855070	1.532496	-0.763093	-1.802217	0.067581	-0.020488	-0.624966	2.025402	-2.564770	3.686315	0.060081	-0.761468	1.006162	-0.833377	1.713234	1.839038	0.933631	-1.540402	-2.747458	-0.343008	-3.652603	2.261855	-1.200969	-0.685486	1.068656	0.520829	-0.691089	-2.431495	3.073275	-2.509004	1.040212	-2.579647	-1.229622	-1.365410	3.260912	-1.991497	1.083848	-2.376714	-1.411413	-3.991259	0.877300	-2.230068	-1.691471	-2.004616	-4.500364	-0.032574	-1.321183	0.031810	-1.846271	-2.450560	-1.752332	0.309805	0.780219	-1.016160	0.607903	-0.668024	0.065543	-2.235431	-0.171251	1.051946	0.848012	-1.999564	3.557895	-0.228116	-0.693061	-1.152120	4.278423	-4.257873	1.794575	-0.124281	0.573403	2.671817	-1.563969	2.822697
-0.931851	-0.731808	-0.529628	0.609919	-2.066388	-1.098563	0.602161	0.744455	-0.019867	1.583695	-0.599436	1.065352	-0.512722	-1.711126	-0.138619	0.114467	0.658696	0.436468	0.598669	1.370875	-2.287959	1.524346	0.572882	-0.371339	1.041541	0.334957	-1.491492	0.500397	1.389949	0.606372	-0.549074	-0.712883	-0.553268	1.552713	1.424940	-0.894052	2.747760	1.907323	1.728967	-2.035064	0.785794	2.475216	-2.749510	-0.429583	-1.698859	1.701845	-1.420468	-0.154965	0.680330	0.882337	1.452425	-0.329589	-1.713185	-1.102907	-2.932089	1.693754	1.741552	-1.341214	-0.791808	0.793034	1.123231	0.658256	0.341259	-0.930078	0.895059	0.904505	-1.071566	-1.193496	-0.445677	0.996321	1.715264	-1.037514	1.996264	-0.388230	-0.886886	-0.501547	-0.770755	1.045047	-0.203991	-1.775743	-0.742522	1.313287	3.554562	0.936467	0.089541	0.258687	-0.490553	-1.974313	0.766902	-1.137840	-0.247189	-0.927134	1.741633	-0.478143	1.343046	1.372218	0.915051	0.668348	2.835711	-0.301197	1.872276	-1.703958	0.435055	-1.362445	-1.963942	-0.620744	-1.361076	-0.087901	0.588859	-1.464331	-0.889171	0.820676	-0.358982	0.433602	-0.108278	1.820879	-2.987090	2.113767	1.873541	-1.224926	0.784752	0.642685	-1.843694	-0.946593	-1.398174	0.164364	1.233514	-0.129398	0.918343	2.039985	0.985038	0.839553	2.153686	1.068780	0.241277	-0.075712	1.008713	-1.251316	0.016614	-1.126601	2.206253	-2.263648	-0.728181	2.493034	-0.936952	-1.675397	0.058187	-2.327604	-0.333447	0.305072	-1.041270	0.010400	0.049140	0.739717	-0.250719	0.690588	-2.257774	-0.284513	0.005051	0.537807	0.620232	-1.363081	0.172998	1.509441	0.488672	-0.395763	-0.324931	1.387971	-0.752745	-0.755621	1.761868	-2.284972	1.271543	-1.838374	-0.043905	0.907096	2.231526	0.387878	0.476648	3.222375	-0.412422	0.015624	0.616838	1.577572	0.255563	1.222497	-0.592830	0.090981	-1.144550	1.060266	1.442556	0.135744	1.243882	-0.165853	2.016908	0.518074	0.617789	0.026728	1.421119	0.550042
0.951327	2.388608	0.736565	-0.150031	-2.854768	0.367606	-2.056527	-0.984046	-0.212105	-0.942591	2.166553	-1.812945	1.499269	-0.637735	0.214176	-0.841636	-1.258164	0.569451	-0.182105	0.411935	-0.554614	-0.821780	-3.927537	0.310475	-1.166687	0.213087	-0.504592	0.258684	1.189801	-2.708275	-0.033050	-2.270669	-0.567165	-1.575834	2.293575	2.986308	0.208908	0.371181	0.220346	0.171730	0.479598	0.306521	1.494899	1.447097	2.395235	1.140411	-0.201978	-1.104250	-0.562548	-1.303567	-0.286609	0.692662	1.476668	-1.449424	2.292774	-0.228990	-2.639502	-1.433290	-2.012218	-1.290659	-1.081524	2.534019	1.912640	0.419954	-2.235707	1.275789	0.410012	0.242021	-1.799873	0.120854	0.006211	1.536765	-1.347360	-1.730024	1.495983	2.195743	-0.068184	-0.667570	-0.092477	1.292987	0.768395	-3.894393	-1.815112	1.107198	-1.673945	-1.926456	-1.782802	-0.106238	1.850736	-0.080958	-0.150677	0.190407	-1.462132	-2.123661	1.107987	0.768426	-0.192993	-3.509107	-1.059757	0.019127	-0.304338	0.576725	2.339298	-0.745535	-0.182584	1.006444	1.194392	1.420678	1.123959	1.708474	-1.024543	1.417457	3.009274	1.243580	0.264759	-1.490678	3.654875	-0.356995	-0.107583	3.081668	-1.519166	0.505467	2.409760	2.125721	-0.152841	-0.273331	-1.198424	-0.218128	-1.961359	-3.158257	-0.153255	0.012681	-0.492612	-0.662834	-0.352423	-0.360762	0.885271	-0.061320	-5.144421	-0.825145	-1.435201	-1.029445	-2.994931	-2.442820	0.529319	1.512418	0.400098	1.726545	2.333522	1.424635	3.363811	1.999926	0.928091	-0.013759	1.562165	0.516632	4.020618	-2.824248	0.155745	-2.016152	-1.537274	2.367122	0.537074	1.498822	-2.651335	1.103372	0.157709	-0.779320	0.357790	2.737279	1.508294	1.501573	-0.278889	-0.091826	-0.529883	-0.311776	-2.245719	-1.705548	-0.931336	-1.077497	-0.454010	0.322367	0.498260	0.681817	0.797144	-0.021332	0.517738	-2.004908	-1.647264	-0.504746	-0.186184	-0.748991	-1.888309	0.928360	0.229527	-0.791159	-1.724928	1.190329	-1.167620	-0.521090
-0.409007	-0.214646	0.484132	-0.417205	0.013889	-1.310567	0.176075	-0.381027	0.585428	0.876500	0.750692	0.496197	-0.556630	0.396474	-0.159862	0.806425	-0.520132	0.683019	0.832107	0.760014	-0.269010	-0.884169	0.088751	-0.786606	-0.070628	0.637998	0.389750	-1.966031	-0.176168	1.215238	0.283247	0.640802	0.448850	-0.243176	-1.332331	0.209269	-0.858303	-0.479870	-0.732287	0.805080	0.775193	-0.213141	0.045713	1.205498	0.747790	0.084421	-0.784452	-0.352201	0.658231	0.883850	0.461722	0.740313	0.502280	-0.046208	-0.735702	-0.472507	0.632019	-0.305603	1.286421	0.462167	0.295904	-0.423256	-0.583245	-0.052618	-0.289748	-0.774347	0.920184	-0.165728	-1.035220	1.336685	-0.935240	-0.729930	-0.205370	0.482131	-0.335879	-0.607744	-0.774990	-0.529973	-0.291387	0.206307	-0.013072	-0.314015	0.006891	3.254616	0.155343	0.829072	0.609423	0.378511	0.205842	0.168656	0.351319	-0.152177	0.493845	0.421085	-0.473580	0.063319	0.176853	0.848897	-2.388529	1.962984	0.044628	-0.188128	0.268252	-0.531347	-0.321242	-1.184528	0.109466	-0.425676	-0.384066	0.221475	0.735653	0.192241	-0.384206	0.062067	-0.484540	-0.564503	0.231384	0.733512	1.023843	0.295500	-0.311822	-0.211704	0.959966	-0.319213	0.749887	-0.563687	-0.650398	-0.799885	0.073576	0.560029	0.268749	-0.778453	-0.312617	0.343648	0.593823	0.551776	0.675522	-0.371803	0.178102	1.292808	-0.802421	-0.878328	0.959348	0.519810	0.896809	-0.220555	0.407002	0.158240	-0.110342	-0.078340	-0.692230	-0.066215	-0.997229	2.411891	-4.276977	-0.910378	-1.396399	0.503456	0.200490	-1.755288	0.392687	0.434810	0.369121	0.987972	0.542642	-0.081028	-1.258736	0.097722	0.930933	-0.841333	-0.126469	0.334334	0.026049	0.083022	-0.035880	-0.523569	-0.823884	0.039734	0.177086	1.731292	-0.258710	-1.309761	0.025105	-0.412652	0.190842	0.027797	-0.711555	-0.026725	0.079514	-0.256296	0.509432	-0.086961	0.094034	0.162943	-0.870163	-0.115217	0.631808	-0.426857	-0.558828	-0.348380
1.341589	1.516122	2.860066	2.065684	-1.639040	-0.749395	1.956600	0.714794	-3.837616	-2.457520	-4.383629	-0.653191	1.041654	1.316895	-1.196697	-6.522574	1.132962	-0.823186	-2.348785	-0.201205	5.883945	2.553909	-0.567017	0.577831	-0.668197	1.201600	4.239671	0.536337	-0.561081	-1.379526	4.217236	0.220398	-2.751284	-0.294313	1.566777	-0.653660	0.349536	-1.696187	1.298465	0.223527	-3.161043	0.061123	0.877554	0.320904	-1.979226	-4.331796	-0.047495	-2.133866	-2.389378	-2.354669	1.328073	-1.634082	-2.026141	0.510129	-0.951829	1.059025	-0.671466	1.498015	-2.769717	0.961871	-0.548158	-3.101555	3.242609	0.340174	0.867465	1.544204	-0.326305	5.124499	3.057636	0.450983	-1.904981	0.784643	-0.233225	-0.071646	1.984277	0.898347	0.423903	-3.009206	6.521185	-1.699093	-0.414344	-1.170556	3.864741	1.187133	1.742225	-1.976087	2.434306	0.883705	-1.238742	-1.051434	0.660565	-3.392117	-2.483956	-2.350239	3.926892	-0.946283	-2.103729	-1.104356	5.026412	-2.512260	0.825150	0.181924	-2.628373	-1.302124	-0.337679	-3.357802	-0.256889	0.384300	2.749873	5.471602	0.088652	-1.390431	1.593886	1.909192	-2.447818	2.053777	-5.824615	-0.848179	-0.669680	1.743997	3.279619	4.534622	1.837713	-0.543418	-0.709756	-1.975567	4.168303	0.679379	2.295643	-0.651850	1.192140	1.352419	-2.037585	-1.805141	-1.768705	-0.906990	-1.653356	2.214628	1.572816	-0.120258	1.198156	2.993524	1.520588	-0.516131	-2.094397	0.875352	0.196861	-1.029931	-4.587189	-0.619016	1.585765	-4.387403	-3.405342	2.240338	5.850013	2.118589	-1.752348	-1.922767	2.510509	3.027245	-0.764435	1.941758	1.443233	-2.355459	0.167252	-3.291464	3.016806	1.488769	-1.804832	0.212194	0.268566	1.576154	-0.481344	-0.909086	2.606884	1.583223	5.242327	-1.250585	-1.865582	-1.276694	3.243523	-0.521786	-1.150453	-2.250149	-3.959933	-1.781690	1.654680	0.433423	2.091693	3.734504	-2.581510	2.016816	3.239514	1.366735	4.719157	0.575949	1.948748	-1.294159	-0.713717	-0.310035
-0.944676	0.297932	-1.132230	-0.468132	0.456508	-0.910053	-0.955679	-0.611704	-0.046002	0.345305	-0.287601	0.295008	-0.702883	0.704498	-0.564412	1.405394	-0.808742	-0.710869	0.959791	1.568465	0.094948	-1.602487	-0.546773	1.555939	-0.353408	1.165810	-1.001797	1.144073	1.087676	-0.412971	-0.798677	0.375107	-0.096623	-0.001706	-0.361897	0.288871	0.380908	-0.680937	-0.049617	-0.648233	0.995910	0.284580	-0.784865	-0.669535	-1.005169	-0.102261	1.147138	0.411411	0.494184	-1.115032	-0.188319	0.233246	1.301292	0.848523	-0.861943	1.571527	0.499158	-0.602959	0.371768	1.575860	-0.721522	-0.885400	0.285387	-0.529067	-0.761415	0.447622	1.240525	-1.081743	-1.112901	-0.089428	0.343351	0.102475	0.689848	-0.028561	-0.443573	-0.098718	-0.680834	1.114835	-0.354086	-0.084219	0.169763	-0.175142	-0.919321	0.643051	-1.110147	-0.616462	1.023144	-0.533655	0.720764	-1.032638	-0.221151	0.471253	-0.731667	1.267710	-0.671884	0.219402	-0.931068	-0.383593	0.241439	0.828267	0.855938	0.746741	-0.369894	1.205916	-1.057592	0.457642	1.019809	0.958457	-0.113083	-0.414677	0.273522	0.887814	-0.276056	-0.827981	1.579651	-0.580492	1.303122	0.126223	0.288011	-0.647553	-0.851657	0.260487	0.910678	1.016852	-0.059462	-0.234321	-0.065519	0.094211	-0.676332	-0.547266	0.878314	-0.617996	2.064469	-0.937479	0.226774	0.281062	-0.552886	0.043976	-0.696130	0.260236	0.863157	-0.800128	1.084360	0.378448	1.265924	-1.061614	-1.143743	0.811274	-0.112671	0.682765	-0.754999	0.570436	-1.260718	3.621097	-0.800536	-2.185380	0.917290	0.402696	0.838118	-0.278525	-1.526638	0.035919	0.793872	0.780011	0.331900	1.192152	-0.424596	-0.489135	0.066513	2.497439	-1.380832	0.282909	0.569325	0.930178	-1.099896	-0.173204	-1.324052	0.189157	-0.448018	-0.270018	-0.050984	0.522080	0.237254	-0.220865	0.631345	-0.473993	-0.424379	0.681593	-0.512267	0.940979	0.445505	-0.436395	-1.665425	0.281362	0.373626	-0.104825	0.252727	-1.029987	0.621632	-1.318876
-0.439307	2.300870	1.988219	1.761335	-1.068828	2.332004	1.326946	1.379681	0.109283	0.357003	1.342795	1.293025	0.475370	-0.985691	1.224199	2.737963	1.238535	0.215611	-0.219193	0.805173	0.018933	0.462682	0.900594	-0.651906	-0.336436	-0.769996	0.322744	1.745635	-0.252433	-1.180145	-1.944117	-0.285949	-0.543485	-0.404999	-0.175595	-0.242494	0.457168	2.630657	1.084720	0.214656	-0.847521	0.736656	1.091258	-1.518685	3.023263	0.492946	-0.280736	0.044332	1.436592	-1.422537	2.944864	0.493166	-0.214154	0.194397	0.303226	-1.502982	-0.916323	0.686157	-0.291980	1.675234	0.562520	0.328080	-1.802669	2.050234	1.276474	0.879760	-0.500760	-0.910176	-0.592103	-0.441237	-2.717431	2.237271	0.373446	0.916339	1.653516	1.096015	0.272603	-2.705448	1.959126	-1.565853	2.162172	-1.415969	-0.167514	-0.546643	0.557441	2.696676	-1.457584	-1.182557	-0.395737	0.748277	-1.247947	1.272594	-0.821444	-0.044680	-1.308349	1.509066	2.250050	0.999711	0.436550	0.068184	-2.077947	0.240826	0.696160	0.987398	-0.481022	1.762584	-2.454873	0.574226	-0.402086	-0.346065	1.869496	-0.975514	-0.736796	0.227299	-0.680005	-1.553239	0.831580	-0.023958	-0.425809	1.219375	0.417807	-0.222071	-1.832922	-1.977229	2.064442	0.507847	-1.267645	1.638467	0.984772	-0.105324	-1.295357	-0.637333	-0.659064	0.863567	0.612616	-0.625366	1.157567	0.616695	-0.408277	-0.720702	-0.603066	-0.092199	0.536648	-0.092094	-2.231490	2.511597	0.671494	-0.665278	-0.326842	-0.531466	-0.097837	0.174936	2.203862	0.802794	-0.852785	-0.813545	0.354831	-0.406089	-0.776305	0.650083	-0.909364	-0.241115	-0.815519	1.444248	0.425658	0.025023	1.745779	0.792727	1.482037	-0.784467	-0.344446	0.452065	1.698364	1.542205	0.463840	0.391859	0.845412	0.104482	2.541680	1.222183	-0.086944	1.543831	1.076984	-0.157438	0.435920	-1.744194	0.151149	0.740270	-1.358669	1.028931	0.993370	-0.154518	-0.105448	-3.053055	0.998294	0.638169	0.500857	1.986935	-1.581056	-0.157469
